OBJECTID,MUID,SEQN,SNAM,S5ID,CMPPCT,NLAYERS,HYDGRP,SOL_ZMX,ANION_EXCL,SOL_CRK,TEXTURE,SOL_Z1,SOL_BD1,SOL_AWC1,SOL_K1,SOL_CBN1,CLAY1,SILT1,SAND1,ROCK1,SOL_ALB1,USLE_K1,SOL_EC1,SOL_CAL1,SOL_PH1,SOL_Z2,SOL_BD2,SOL_AWC2,SOL_K2,SOL_CBN2,CLAY2,SILT2,SAND2,ROCK2,SOL_ALB2,USLE_K2,SOL_EC2,SOL_CAL2,SOL_PH2,SOL_Z3,SOL_BD3,SOL_AWC3,SOL_K3,SOL_CBN3,CLAY3,SILT3,SAND3,ROCK3,SOL_ALB3,USLE_K3,SOL_EC3,SOL_CAL3,SOL_PH3,SOL_Z4,SOL_BD4,SOL_AWC4,SOL_K4,SOL_CBN4,CLAY4,SILT4,SAND4,ROCK4,SOL_ALB4,USLE_K4,SOL_EC4,SOL_CAL4,SOL_PH4,SOL_Z5,SOL_BD5,SOL_AWC5,SOL_K5,SOL_CBN5,CLAY5,SILT5,SAND5,ROCK5,SOL_ALB5,USLE_K5,SOL_EC5,SOL_CAL5,SOL_PH5,SOL_Z6,SOL_BD6,SOL_AWC6,SOL_K6,SOL_CBN6,CLAY6,SILT6,SAND6,ROCK6,SOL_ALB6,USLE_K6,SOL_EC6,SOL_CAL6,SOL_PH6,SOL_Z7,SOL_BD7,SOL_AWC7,SOL_K7,SOL_CBN7,CLAY7,SILT7,SAND7,ROCK7,SOL_ALB7,USLE_K7,SOL_EC7,SOL_CAL7,SOL_PH7,SOL_Z8,SOL_BD8,SOL_AWC8,SOL_K8,SOL_CBN8,CLAY8,SILT8,SAND8,ROCK8,SOL_ALB8,USLE_K8,SOL_EC8,SOL_CAL8,SOL_PH8,SOL_Z9,SOL_BD9,SOL_AWC9,SOL_K9,SOL_CBN9,CLAY9,SILT9,SAND9,ROCK9,SOL_ALB9,USLE_K9,SOL_EC9,SOL_CAL9,SOL_PH9,SOL_Z10,SOL_BD10,SOL_AWC10,SOL_K10,SOL_CBN10,CLAY10,SILT10,SAND10,ROCK10,SOL_ALB10,USLE_K10,SOL_EC10,SOL_CAL10,SOL_PH10
669,,1,s669,,1,3,B,1500,0.5,0.5,,250,1.39921274612739,0.205308333790908,23.8279337369079,1.63372093023256,6.11055555555556,22.1427777777778,71.7466666666667,0,0.157458668032119,0.186489290377219,0,0,0,750,1.50975004958448,0.183963813818097,18.486792350826,0.813953488372093,6.11055555555556,22.1427777777778,71.7466666666667,0,0.161926245612158,0.224847721702892,0,0,0,1500,1.69141895791962,0.151559644004294,7.75028200243276,0.151162790697674,12.06640625,25.393125,62.54046875,0,0.167504254973889,0.2553716681334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,,1,s670,,1,3,C,1500,0.5,0.5,,250,1.39921274612739,0.205308333790908,23.8279337369079,1.63372093023256,6.11055555555556,22.1427777777778,71.7466666666667,0,0.157458668032119,0.186489290377219,0,0,0,750,1.50975004958448,0.183963813818097,18.486792350826,0.813953488372093,6.11055555555556,22.1427777777778,71.7466666666667,0,0.161926245612158,0.224847721702892,0,0,0,1500,1.69141895791962,0.151559644004294,7.75028200243276,0.151162790697674,12.06640625,25.393125,62.54046875,0,0.167504254973889,0.2553716681334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,,1,s671,,1,3,B,1500,0.5,0.5,,250,1.39921274612739,0.205308333790908,23.8279337369079,1.63372093023256,6.11055555555556,22.1427777777778,71.7466666666667,0,0.157458668032119,0.186489290377219,0,0,0,750,1.50975004958448,0.183963813818097,18.486792350826,0.813953488372093,6.11055555555556,22.1427777777778,71.7466666666667,0,0.161926245612158,0.224847721702892,0,0,0,1500,1.69141895791962,0.151559644004294,7.75028200243276,0.151162790697674,12.06640625,25.393125,62.54046875,0,0.167504254973889,0.2553716681334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,,1,s672,,1,3,B,1500,0.5,0.5,,250,1.54202769018624,0.174120232220071,10.3795497566131,0.627906976744186,6.11055555555556,22.1427777777778,71.7466666666667,0,0.163837875360947,0.230163987042177,0,0,0,750,1.60796279099146,0.157259454050469,10.1624441799371,0.313953488372093,6.11055555555556,22.1427777777778,71.7466666666667,0,0.169586342291914,0.234257960691665,0,0,0,1500,1.73483546139095,0.140083012133583,7.68312179611647,0.0581395348837209,12.06640625,25.393125,62.54046875,0,0.170100815816485,0.255628650239758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,,1,s673,,1,3,B,1500,0.5,0.5,,250,1.54202769018624,0.174120232220071,10.3795497566131,0.627906976744186,6.11055555555556,22.1427777777778,71.7466666666667,0,0.163837875360947,0.230163987042177,0,0,0,750,1.60796279099146,0.157259454050469,10.1624441799371,0.313953488372093,6.11055555555556,22.1427777777778,71.7466666666667,0,0.169586342291914,0.234257960691665,0,0,0,1500,1.73483546139095,0.140083012133583,7.68312179611647,0.0581395348837209,12.06640625,25.393125,62.54046875,0,0.170100815816485,0.255628650239758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,,1,s674,,1,3,A,1500,0.5,0.5,,250,1.54202769018624,0.174120232220071,10.3795497566131,0.627906976744186,6.11055555555556,22.1427777777778,71.7466666666667,0,0.163837875360947,0.230163987042177,0,0,0,750,1.60796279099146,0.157259454050469,10.1624441799371,0.313953488372093,6.11055555555556,22.1427777777778,71.7466666666667,0,0.169586342291914,0.234257960691665,0,0,0,1500,1.73483546139095,0.140083012133583,7.68312179611647,0.0581395348837209,12.06640625,25.393125,62.54046875,0,0.170100815816485,0.255628650239758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,,1,s675,,1,3,A,1500,0.5,0.5,,250,1.54202769018624,0.174120232220071,10.3795497566131,0.627906976744186,6.11055555555556,22.1427777777778,71.7466666666667,0,0.163837875360947,0.230163987042177,0,0,0,750,1.60796279099146,0.157259454050469,10.1624441799371,0.313953488372093,6.11055555555556,22.1427777777778,71.7466666666667,0,0.169586342291914,0.234257960691665,0,0,0,1500,1.73483546139095,0.140083012133583,7.68312179611647,0.0581395348837209,12.06640625,25.393125,62.54046875,0,0.170100815816485,0.255628650239758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,,1,s676,,1,3,C,1500,0.5,0.5,,250,1.39921274612739,0.205308333790908,23.8279337369079,1.63372093023256,6.11055555555556,22.1427777777778,71.7466666666667,0,0.157458668032119,0.186489290377219,0,0,0,750,1.56335270583448,0.178886825989133,5.01639866823065,0.813953488372093,12.06640625,25.393125,62.54046875,0,0.163433677158788,0.244305820153142,0,0,0,1500,1.69141895791962,0.151559644004294,7.75028200243276,0.151162790697674,12.06640625,25.393125,62.54046875,0,0.167504254973889,0.2553716681334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,,1,s677,,1,3,C,1500,0.5,0.5,,250,1.39921274612739,0.205308333790908,23.8279337369079,1.63372093023256,6.11055555555556,22.1427777777778,71.7466666666667,0,0.157458668032119,0.186489290377219,0,0,0,750,1.56335270583448,0.178886825989133,5.01639866823065,0.813953488372093,12.06640625,25.393125,62.54046875,0,0.163433677158788,0.244305820153142,0,0,0,1500,1.69141895791962,0.151559644004294,7.75028200243276,0.151162790697674,12.06640625,25.393125,62.54046875,0,0.167504254973889,0.2553716681334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,,1,s678,,1,3,C,1500,0.5,0.5,,250,1.39921274612739,0.205308333790908,23.8279337369079,1.63372093023256,6.11055555555556,22.1427777777778,71.7466666666667,0,0.157458668032119,0.186489290377219,0,0,0,750,1.56335270583448,0.178886825989133,5.01639866823065,0.813953488372093,12.06640625,25.393125,62.54046875,0,0.163433677158788,0.244305820153142,0,0,0,1500,1.69141895791962,0.151559644004294,7.75028200243276,0.151162790697674,12.06640625,25.393125,62.54046875,0,0.167504254973889,0.2553716681334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,,1,s679,,1,3,B,1500,0.5,0.5,,250,1.39921274612739,0.205308333790908,23.8279337369079,1.63372093023256,6.11055555555556,22.1427777777778,71.7466666666667,0,0.157458668032119,0.186489290377219,0,0,0,750,1.56335270583448,0.178886825989133,5.01639866823065,0.813953488372093,12.06640625,25.393125,62.54046875,0,0.163433677158788,0.244305820153142,0,0,0,1500,1.69141895791962,0.151559644004294,7.75028200243276,0.151162790697674,12.06640625,25.393125,62.54046875,0,0.167504254973889,0.2553716681334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,,1,s680,,1,3,C,1500,0.5,0.5,,250,1.39921274612739,0.205308333790908,23.8279337369079,1.63372093023256,6.11055555555556,22.1427777777778,71.7466666666667,0,0.157458668032119,0.186489290377219,0,0,0,750,1.56335270583448,0.178886825989133,5.01639866823065,0.813953488372093,12.06640625,25.393125,62.54046875,0,0.163433677158788,0.244305820153142,0,0,0,1500,1.69141895791962,0.151559644004294,7.75028200243276,0.151162790697674,12.06640625,25.393125,62.54046875,0,0.167504254973889,0.2553716681334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,,1,s681,,1,3,B,1500,0.5,0.5,,250,1.39921274612739,0.205308333790908,23.8279337369079,1.63372093023256,6.11055555555556,22.1427777777778,71.7466666666667,0,0.157458668032119,0.186489290377219,0,0,0,750,1.56335270583448,0.178886825989133,5.01639866823065,0.813953488372093,12.06640625,25.393125,62.54046875,0,0.163433677158788,0.244305820153142,0,0,0,1500,1.69141895791962,0.151559644004294,7.75028200243276,0.151162790697674,12.06640625,25.393125,62.54046875,0,0.167504254973889,0.2553716681334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,,1,s682,,1,3,C,1500,0.5,0.5,,250,1.39921274612739,0.205308333790908,23.8279337369079,1.63372093023256,6.11055555555556,22.1427777777778,71.7466666666667,0,0.157458668032119,0.186489290377219,0,0,0,750,1.56335270583448,0.178886825989133,5.01639866823065,0.813953488372093,12.06640625,25.393125,62.54046875,0,0.163433677158788,0.244305820153142,0,0,0,1500,1.69141895791962,0.151559644004294,7.75028200243276,0.151162790697674,12.06640625,25.393125,62.54046875,0,0.167504254973889,0.2553716681334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,,1,s683,,1,3,C,1500,0.5,0.5,,250,1.44552947087181,0.201484117750005,23.7554106034088,1.25581395348837,6.11055555555556,22.1427777777778,71.7466666666667,0,0.15784020681343,0.202832794507563,0,0,0,750,1.59563034643624,0.170597519351165,5.0463971228765,0.627906976744186,12.06640625,25.393125,62.54046875,0,0.165817039163003,0.250082149813185,0,0,0,1500,1.70547198834784,0.148794687733316,11.3292309611138,0.116279069767442,12.06640625,25.393125,62.54046875,0,0.166845444488659,0.255482528376094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,,1,s684,,1,3,C,1500,0.5,0.5,,250,1.44552947087181,0.201484117750005,23.7554106034088,1.25581395348837,6.11055555555556,22.1427777777778,71.7466666666667,0,0.15784020681343,0.202832794507563,0,0,0,750,1.59563034643624,0.170597519351165,5.0463971228765,0.627906976744186,12.06640625,25.393125,62.54046875,0,0.165817039163003,0.250082149813185,0,0,0,1500,1.70547198834784,0.148794687733316,11.3292309611138,0.116279069767442,12.06640625,25.393125,62.54046875,0,0.166845444488659,0.255482528376094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,,1,s685,,1,3,C,1500,0.5,0.5,,250,1.54202769018624,0.174120232220071,10.3795497566131,0.627906976744186,6.11055555555556,22.1427777777778,71.7466666666667,0,0.163837875360947,0.230163987042177,0,0,0,750,1.6409923916859,0.155590430663251,8.24739207654821,0.313953488372093,12.06640625,25.393125,62.54046875,0,0.166905978767898,0.254530411874943,0,0,0,1500,1.73483546139095,0.140083012133583,7.68312179611647,0.0581395348837209,12.06640625,25.393125,62.54046875,0,0.170100815816485,0.255628650239758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,,1,s686,,1,3,C,1500,0.5,0.5,,250,1.54202769018624,0.174120232220071,10.3795497566131,0.627906976744186,6.11055555555556,22.1427777777778,71.7466666666667,0,0.163837875360947,0.230163987042177,0,0,0,750,1.6409923916859,0.155590430663251,8.24739207654821,0.313953488372093,12.06640625,25.393125,62.54046875,0,0.166905978767898,0.254530411874943,0,0,0,1500,1.73483546139095,0.140083012133583,7.68312179611647,0.0581395348837209,12.06640625,25.393125,62.54046875,0,0.170100815816485,0.255628650239758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,,1,s687,,1,3,B,1500,0.5,0.5,,250,1.54202769018624,0.174120232220071,10.3795497566131,0.627906976744186,6.11055555555556,22.1427777777778,71.7466666666667,0,0.163837875360947,0.230163987042177,0,0,0,750,1.6409923916859,0.155590430663251,8.24739207654821,0.313953488372093,12.06640625,25.393125,62.54046875,0,0.166905978767898,0.254530411874943,0,0,0,1500,1.73483546139095,0.140083012133583,7.68312179611647,0.0581395348837209,12.06640625,25.393125,62.54046875,0,0.170100815816485,0.255628650239758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,,1,s688,,1,3,C,1500,0.5,0.5,,250,1.54202769018624,0.174120232220071,10.3795497566131,0.627906976744186,6.11055555555556,22.1427777777778,71.7466666666667,0,0.163837875360947,0.230163987042177,0,0,0,750,1.6409923916859,0.155590430663251,8.24739207654821,0.313953488372093,12.06640625,25.393125,62.54046875,0,0.166905978767898,0.254530411874943,0,0,0,1500,1.73483546139095,0.140083012133583,7.68312179611647,0.0581395348837209,12.06640625,25.393125,62.54046875,0,0.170100815816485,0.255628650239758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,,1,s689,,1,3,B,1500,0.5,0.5,,250,1.54202769018624,0.174120232220071,10.3795497566131,0.627906976744186,6.11055555555556,22.1427777777778,71.7466666666667,0,0.163837875360947,0.230163987042177,0,0,0,750,1.6409923916859,0.155590430663251,8.24739207654821,0.313953488372093,12.06640625,25.393125,62.54046875,0,0.166905978767898,0.254530411874943,0,0,0,1500,1.73483546139095,0.140083012133583,7.68312179611647,0.0581395348837209,12.06640625,25.393125,62.54046875,0,0.170100815816485,0.255628650239758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,,1,s690,,1,3,C,1500,0.5,0.5,,250,1.54202769018624,0.174120232220071,10.3795497566131,0.627906976744186,6.11055555555556,22.1427777777778,71.7466666666667,0,0.163837875360947,0.230163987042177,0,0,0,750,1.6409923916859,0.155590430663251,8.24739207654821,0.313953488372093,12.06640625,25.393125,62.54046875,0,0.166905978767898,0.254530411874943,0,0,0,1500,1.73483546139095,0.140083012133583,7.68312179611647,0.0581395348837209,12.06640625,25.393125,62.54046875,0,0.170100815816485,0.255628650239758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,,1,s691,,1,3,B,1500,0.5,0.5,,250,1.39921274612739,0.205308333790908,23.8279337369079,1.63372093023256,6.11055555555556,22.1427777777778,71.7466666666667,0,0.157458668032119,0.186489290377219,0,0,0,750,1.55997629958448,0.176739139574638,14.3152446435729,0.813953488372093,11.69125,27.8421875,60.4665625,0,0.159230945654457,0.254387205926824,0,0,0,1500,1.69199223916962,0.149317410499513,12.3618490228662,0.151162790697674,11.69125,27.8421875,60.4665625,0,0.165529064626673,0.265909690930023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,,1,s692,,1,3,C,1500,0.5,0.5,,250,1.39921274612739,0.205308333790908,23.8279337369079,1.63372093023256,6.11055555555556,22.1427777777778,71.7466666666667,0,0.157458668032119,0.186489290377219,0,0,0,750,1.55997629958448,0.176739139574638,14.3152446435729,0.813953488372093,11.69125,27.8421875,60.4665625,0,0.159230945654457,0.254387205926824,0,0,0,1500,1.69199223916962,0.149317410499513,12.3618490228662,0.151162790697674,11.69125,27.8421875,60.4665625,0,0.165529064626673,0.265909690930023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,,1,s693,,1,3,B,1500,0.5,0.5,,250,1.39921274612739,0.205308333790908,23.8279337369079,1.63372093023256,6.11055555555556,22.1427777777778,71.7466666666667,0,0.157458668032119,0.186489290377219,0,0,0,750,1.55997629958448,0.176739139574638,14.3152446435729,0.813953488372093,11.69125,27.8421875,60.4665625,0,0.159230945654457,0.254387205926824,0,0,0,1500,1.69199223916962,0.149317410499513,12.3618490228662,0.151162790697674,11.69125,27.8421875,60.4665625,0,0.165529064626673,0.265909690930023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,,1,s694,,1,3,C,1500,0.5,0.5,,250,1.39921274612739,0.205308333790908,23.8279337369079,1.63372093023256,6.11055555555556,22.1427777777778,71.7466666666667,0,0.157458668032119,0.186489290377219,0,0,0,750,1.55997629958448,0.176739139574638,14.3152446435729,0.813953488372093,11.69125,27.8421875,60.4665625,0,0.159230945654457,0.254387205926824,0,0,0,1500,1.69199223916962,0.149317410499513,12.3618490228662,0.151162790697674,11.69125,27.8421875,60.4665625,0,0.165529064626673,0.265909690930023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,,1,s695,,1,3,B,1500,0.5,0.5,,250,1.39921274612739,0.205308333790908,23.8279337369079,1.63372093023256,6.11055555555556,22.1427777777778,71.7466666666667,0,0.157458668032119,0.186489290377219,0,0,0,750,1.55997629958448,0.176739139574638,14.3152446435729,0.813953488372093,11.69125,27.8421875,60.4665625,0,0.159230945654457,0.254387205926824,0,0,0,1500,1.69199223916962,0.149317410499513,12.3618490228662,0.151162790697674,11.69125,27.8421875,60.4665625,0,0.165529064626673,0.265909690930023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,,1,s696,,1,3,C,1500,0.5,0.5,,250,1.39921274612739,0.205308333790908,23.8279337369079,1.63372093023256,6.11055555555556,22.1427777777778,71.7466666666667,0,0.157458668032119,0.186489290377219,0,0,0,750,1.55997629958448,0.176739139574638,14.3152446435729,0.813953488372093,11.69125,27.8421875,60.4665625,0,0.159230945654457,0.254387205926824,0,0,0,1500,1.69199223916962,0.149317410499513,12.3618490228662,0.151162790697674,11.69125,27.8421875,60.4665625,0,0.165529064626673,0.265909690930023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
